@400000005e5e06ef1ed98db7 #v,-,8,2,261786,5,2,4,57,200810261703,0;
@400000005e5e06f00d371663 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e5e09a8394091a7 #d,-,18,2574,2402,1149,764,4,284951,17666,2579,2403,1157,2574,2400,1148,91,100,0,500,2822;
@400000005e5e09aa394e2ea9 #d,-,18,2568,2402,1150,765,4,284802,17657,2574,2403,1154,2568,2402,1148,91,100,0,500,2808;
@400000005e5e09aa395746f8 #d,-,18,2563,2403,1146,766,4,284653,17648,2568,2403,1151,2563,2402,1145,91,100,0,500,2810;
@400000005e5e09ac3962b087 #d,-,18,2557,2402,1150,766,4,284504,17639,2563,2403,1151,2557,2402,1145,91,100,0,500,2798;
@400000005e5e09ac396b91e3 #d,-,18,2552,2402,1143,767,4,284355,17630,2557,2403,1150,2552,2401,1143,91,100,0,500,2801;
@400000005e5e09ae3978a50f #d,-,18,2501,2402,1144,768,4,284205,17620,2552,2402,1146,2501,2401,1139,89,100,0,500,2791;
@400000005e5e09ae39818ecd #d,-,18,2501,2399,1146,768,4,284057,17611,2501,2402,1147,2501,2399,1143,89,100,0,500,2794;
@400000005e5e09b0398e9312 #d,-,18,2502,2400,1137,769,4,283908,17602,2502,2400,1147,2501,2399,1137,89,100,0,500,2796;
@400000005e5e09b039973160 #d,-,18,2502,2400,1140,770,4,283759,17593,2502,2401,1145,2502,2400,1136,89,100,0,500,2787;
@400000005e5e09b239a52057 #d,-,18,2501,2403,1141,770,4,283611,17583,2502,2403,1142,2501,2400,1138,89,100,0,500,2782;
@400000005e5e09b239adcac0 #d,-,18,2500,2404,1137,771,4,283462,17574,2501,2405,1141,2500,2403,1136,89,100,0,500,2782;
@400000005e5e09b439b90205 #d,-,18,2499,2405,1132,772,4,283313,17565,2500,2405,1137,2499,2404,1131,89,100,0,500,2777;
@400000005e5e09b439c22a28 #d,-,18,2497,2405,1133,772,4,283165,17556,2499,2405,1136,2497,2405,1131,90,100,0,500,2770;
@400000005e5e09b639d03b95 #d,-,18,2495,2404,1133,773,4,283017,17547,2497,2406,1136,2495,2403,1133,90,100,0,500,2772;
@400000005e5e09b639d8ceb5 #d,-,18,2493,2404,1132,774,4,282869,17537,2495,2405,1139,2493,2403,1132,89,100,0,500,2772;
@400000005e5e09b839e60da7 #d,-,18,2492,2403,1135,775,4,282722,17528,2493,2404,1136,2492,2403,1131,89,100,0,500,2775;
@400000005e5e09b839ef0a05 #d,-,18,2491,2404,1130,775,4,282574,17519,2492,2404,1135,2491,2403,1127,89,100,0,500,2770;
@400000005e5e09ba39fd07e3 #d,-,18,2488,2405,1128,776,4,282425,17510,2491,2405,1131,2488,2404,1124,90,100,0,500,2761;
@400000005e5e09ba3a059fac #d,-,18,2485,2406,1128,777,4,282278,17501,2488,2406,1132,2485,2405,1126,90,100,0,500,2761;
@400000005e5e09bc3a0f8a75 #d,-,18,2483,2405,1125,777,4,282131,17492,2485,2406,1132,2483,2403,1125,89,100,0,500,2761;
@400000005e5e09bc3a18aa37 #d,-,18,2481,2403,1125,778,4,281983,17482,2483,2405,1129,2481,2403,1122,90,100,0,500,2753;
@400000005e5e09be3a26278f #d,-,18,2478,2404,1129,779,4,281836,17473,2481,2404,1129,2478,2403,1124,90,100,0,500,2751;
@400000005e5e09be3a2f377c #d,-,18,2476,2404,1126,779,4,281729,17467,2478,2405,1129,2476,2403,1123,89,100,0,500,2753;
@400000005e5e09c03a3d12e4 #d,-,18,2475,2404,1125,780,4,281583,17458,2476,2405,1128,2475,2404,1124,89,100,0,500,2756;
@400000005e5e09c03a45d0dc #d,-,18,2473,2404,1126,781,4,281398,17446,2475,2405,1128,2473,2404,1124,89,100,0,500,2753;
@400000005e5e09c23a5351ee #d,-,18,2472,2405,1125,781,4,281253,17437,2473,2405,1129,2472,2404,1125,89,100,0,500,2756;
@400000005e5e09c23a5c5e21 #d,-,18,2471,2407,1126,782,4,281147,17431,2472,2407,1129,2471,2405,1124,89,100,0,500,2756;
@400000005e5e09c43a6a4d18 #d,-,18,2470,2407,1126,783,4,281003,17422,2471,2407,1129,2470,2406,1124,89,100,0,500,2758;
@400000005e5e09c43a73039c #d,-,18,2469,2406,1126,783,4,280819,17410,2470,2408,1129,2469,2406,1123,89,100,0,500,2756;
@400000005e5e09c63a808c21 #d,-,18,2467,2407,1119,784,4,280674,17401,2469,2407,1126,2467,2405,1118,89,100,0,500,2751;
@400000005e5e09c63a899c0e #d,-,18,2464,2407,1120,785,4,280530,17392,2467,2407,1122,2464,2406,1117,89,100,0,500,2744;
@400000005e5e09c83a979ada #d,-,18,2463,2407,1120,785,4,280386,17383,2464,2407,1124,2463,2405,1119,89,100,0,500,2742;
@400000005e5e09c83aa031b5 #d,-,18,2461,2408,1121,786,4,280242,17375,2463,2409,1123,2461,2407,1120,89,100,0,500,2744;
@400000005e5e09ca3aadd182 #d,-,18,2460,2407,1123,787,4,280099,17366,2461,2408,1123,2460,2407,1119,89,100,0,500,2746;
@400000005e5e09ca3ab6e617 #d,-,18,2458,2407,1120,787,4,279955,17357,2460,2407,1124,2458,2406,1119,89,100,0,500,2744;
@400000005e5e09cc3ac117a8 #d,-,18,2457,2405,1121,788,4,279813,17348,2458,2407,1124,2457,2405,1120,89,100,0,500,2744;
@400000005e5e09cc3ac9b23c #d,-,18,2456,2406,1123,789,4,279671,17339,2457,2406,1123,2456,2405,1118,89,100,0,500,2742;
@400000005e5e09ce3ad6c29d #d,-,18,2455,2405,1119,790,4,279567,17333,2456,2406,1124,2455,2404,1119,89,100,0,500,2744;
@400000005e5e09ce3aded8f1 #d,-,18,2661,2404,1550,790,4,279469,17327,2661,2405,1662,2455,2402,1119,93,100,0,500,2846;
@400000005e5e09d03aedd8c9 #d,-,18,3459,2401,2152,792,4,279507,17329,3459,2405,2382,2661,2400,1321,92,100,0,500,3725;
@400000005e5e09d03af78c9f #d,-,18,4485,2401,1965,793,4,279551,17332,4485,2402,2152,3459,2401,1934,96,100,0,500,4654;
@400000005e5e09d23b076754 #d,-,18,4711,2399,1906,794,4,279651,17338,4711,2401,2024,4485,2392,1877,95,100,0,500,4929;
@400000005e5e09d23b11c3bc #d,-,18,4429,2399,1783,795,4,279699,17341,4711,2400,1906,4429,2398,1783,96,100,0,500,4604;
@400000005e5e09d43b218ae1 #d,-,18,4425,2400,1917,797,4,279752,17344,4429,2400,1949,4425,2396,1783,96,100,0,500,4567;
@400000005e5e09d43b2be749 #d,-,18,4423,2399,1876,798,4,279765,17345,4425,2400,1922,4423,2399,1864,96,100,0,500,4576;
@400000005e5e09d63b3c200e #d,-,18,4424,2398,1895,799,4,279817,17348,4424,2400,1935,4423,2397,1861,96,100,0,500,4585;
@400000005e5e09d63b462e3b #d,-,18,4424,2397,1892,800,4,279870,17351,4424,2398,1924,4424,2397,1873,96,100,0,500,4600;
@400000005e5e09d83b55c5e1 #d,-,18,4426,2400,1867,801,4,279921,17355,4426,2400,1927,4424,2397,1867,96,100,0,500,4590;
@400000005e5e09d83b606cca #d,-,18,4430,2398,1927,803,4,279979,17358,4430,2400,1955,4426,2397,1867,95,100,0,500,4626;
@400000005e5e09da3b710a24 #d,-,18,4433,2397,1886,804,4,280031,17361,4433,2399,1949,4430,2397,1876,96,100,0,500,4607;
@400000005e5e09da3b7b57a5 #d,-,18,4437,2397,1922,805,4,280087,17365,4437,2398,1932,4433,2396,1884,95,100,0,500,4633;
@400000005e5e09dc3b8b49a2 #d,-,18,4439,2398,1900,806,5,280141,17368,4439,2398,1938,4437,2397,1887,96,100,0,500,4609;
@400000005e5e09dc3b95b137 #d,-,18,4445,2397,1945,807,5,280197,17372,4445,2398,1945,4439,2396,1885,95,100,0,500,4642;
@400000005e5e09df000b179a #d,-,18,4447,2396,1909,809,5,280252,17375,4447,2397,1947,4445,2396,1895,96,100,0,500,4630;
@400000005e5e09df0015baca #d,-,18,4453,2398,1920,810,5,280308,17379,4453,2399,1927,4447,2396,1907,95,100,0,500,4649;
@400000005e5e09e10025b43a #d,-,18,4455,2399,1908,811,5,280362,17382,4455,2399,1928,4453,2398,1902,96,100,0,500,4633;
@400000005e5e09e1003000cd #d,-,18,4459,2398,1939,812,5,280419,17385,4459,2400,1943,4455,2398,1891,95,100,0,500,4645;
@400000005e5e09e3003f9d1b #d,-,18,4461,2398,1907,814,5,280474,17389,4461,2399,1946,4459,2398,1898,96,100,0,500,4640;
@400000005e5e09e30049fd3d #d,-,18,4465,2397,1924,815,5,280530,17392,4465,2399,1935,4461,2396,1899,96,100,0,500,4649;
@400000005e5e09e5005a1eb9 #d,-,18,4467,2396,1913,816,5,280585,17396,4467,2397,1931,4465,2396,1908,96,100,0,500,4640;
@400000005e5e09e500648294 #d,-,18,4469,2396,1915,817,5,280677,17401,4469,2398,1925,4467,2396,1902,96,100,0,500,4642;
@400000005e5e09e70072d267 #d,-,18,4472,2398,1919,819,5,280697,17403,4472,2398,1945,4469,2395,1911,96,100,0,500,4657;
@400000005e5e09e7007bee6f #d,-,18,4476,2397,1908,820,5,280752,17406,4476,2398,1952,4472,2396,1900,96,100,0,500,4657;
@400000005e5e09e9008bf041 #d,-,18,4479,2398,1917,821,5,280846,17412,4479,2399,1947,4476,2397,1904,96,100,0,500,4664;
@400000005e5e09e900966b64 #d,-,18,4481,2399,1909,822,5,280901,17415,4481,2399,1937,4479,2398,1909,96,100,0,500,4649;
@400000005e5e09eb00a64e7a #d,-,18,4483,2400,1935,824,5,280921,17417,4483,2400,1951,4481,2399,1897,96,100,0,500,4664;
@400000005e5e09eb00b117da #d,-,18,4484,2399,1913,825,5,281013,17422,4484,2400,1943,4483,2399,1902,96,100,0,500,4647;
@400000005e5e09ed00c18f04 #d,-,18,4487,2396,1943,826,5,281070,17426,4487,2399,1949,4484,2396,1906,96,100,0,500,4668;
@400000005e5e09ed00cbf2df #d,-,18,4489,2396,1927,827,5,281089,17427,4489,2397,1946,4487,2395,1916,96,100,0,500,4666;
@400000005e5e09ef00dbed3e #d,-,18,4493,2397,1940,829,5,281146,17431,4493,2398,1940,4489,2395,1922,96,100,0,500,4676;
@400000005e5e09ef00e6d19f #d,-,18,4494,2397,1921,830,5,281201,17434,4494,2397,1943,4493,2396,1917,96,100,0,500,4664;
@400000005e5e09f100f6b00d #d,-,18,4498,2395,1955,831,5,281258,17438,4498,2397,1961,4494,2395,1901,96,100,0,500,4673;
@400000005e5e09f10101b8c0 #d,-,18,4498,2396,1920,832,5,281313,17441,4498,2397,1955,4498,2395,1916,96,100,0,500,4666;
@400000005e5e09f30111b5ea #d,-,18,4501,2395,1941,834,5,281369,17444,4501,2396,1953,4498,2395,1908,96,100,0,500,4671;
@400000005e5e09f3011c6ca9 #d,-,18,4501,2395,1926,835,5,281425,17448,4501,2396,1949,4501,2395,1915,96,100,0,500,4671;
@400000005e5e09f5012c475d #d,-,18,4504,2395,1936,836,5,281482,17451,4504,2396,1959,4501,2395,1915,96,100,0,500,4676;
@400000005e5e09f501367ca8 #d,-,18,4507,2396,1942,837,5,281540,17455,4507,2396,1961,4504,2395,1915,96,100,0,500,4694;
@400000005e5e09f70146bcdf #d,-,18,4510,2396,1934,839,5,281597,17459,4510,2396,1961,4507,2396,1922,96,100,0,500,4685;
@400000005e5e09f701519614 #d,-,18,4513,2394,1935,840,5,281654,17462,4513,2397,1952,4510,2394,1927,96,100,0,500,4694;
@400000005e5e09f901618810 #d,-,18,4515,2396,1937,841,5,281747,17468,4515,2396,1945,4513,2394,1929,96,100,0,500,4687;
@400000005e5e09f9016bfbc1 #d,-,18,4517,2395,1937,843,5,281804,17471,4517,2396,1945,4515,2395,1930,96,100,0,500,4692;
@400000005e5e09fb017bba84 #d,-,18,4519,2394,1938,844,5,281824,17473,4519,2396,1945,4517,2393,1931,96,100,0,500,4687;
@400000005e5e09fb0185c13e #d,-,18,4521,2397,1933,845,5,281917,17478,4521,2397,1946,4519,2394,1927,96,100,0,500,4690;
@400000005e5e09fd01962120 #d,-,18,4522,2397,1938,846,5,281936,17480,4522,2398,1948,4521,2397,1922,96,100,0,500,4685;
@400000005e5e09fd01a05dde #d,-,18,4523,2396,1935,848,5,281992,17483,4523,2398,1946,4522,2395,1928,96,100,0,500,4692;
@400000005e5e09ff01b086cd #d,-,18,4524,2397,1936,849,5,282048,17487,4524,2397,1941,4523,2396,1928,96,100,0,500,4690;
@400000005e5e09ff01baf6c4 #d,-,18,4524,2396,1936,850,5,282104,17490,4524,2397,1943,4524,2395,1928,96,100,0,500,4687;
@400000005e5e0a0101cad532 #d,-,18,4525,2396,1937,851,5,282159,17493,4525,2397,1943,4524,2396,1927,96,100,0,500,4687;
@400000005e5e0a0101d4fe61 #d,-,18,4525,2396,1939,853,5,282214,17497,4525,2397,1941,4525,2396,1932,96,100,0,500,4687;
@400000005e5e0a0301e4c940 #d,-,18,4526,2396,1936,854,5,282269,17500,4526,2397,1943,4525,2396,1929,96,100,0,500,4687;
@400000005e5e0a0301eef35e #d,-,18,4526,2396,1936,855,5,282325,17504,4526,2397,1945,4526,2395,1931,96,100,0,500,4690;
@400000005e5e0a0501ff1b5f #d,-,18,4527,2395,1942,856,5,282380,17507,4527,2396,1945,4526,2395,1930,96,100,0,500,4687;
@400000005e5e0a0502094cef #d,-,18,4527,2394,1949,858,5,282435,17511,4527,2396,1951,4527,2394,1930,96,100,0,500,4690;
@400000005e5e0a0702190440 #d,-,18,4530,2394,1949,859,5,282492,17514,4530,2394,1952,4527,2393,1941,96,100,0,500,4702;
@400000005e5e0a070223e5d6 #d,-,18,4532,2394,1938,860,5,282548,17517,4532,2394,1950,4530,2393,1936,96,100,0,500,4706;
@400000005e5e0a090233bcd0 #d,-,18,4534,2393,1952,861,5,282604,17521,4534,2394,1952,4532,2393,1938,96,100,0,500,4702;
@400000005e5e0a09023eb4c0 #d,-,18,4535,2392,1940,863,5,282660,17524,4535,2394,1952,4534,2392,1936,96,100,0,500,4702;
@400000005e5e0a0b024e932e #d,-,18,4537,2392,1950,864,5,282715,17528,4537,2393,1952,4535,2392,1940,96,100,0,500,4704;
@400000005e5e0a0b0258f350 #d,-,18,4538,2394,1945,865,5,282771,17531,4538,2394,1950,4537,2392,1939,96,100,0,500,4704;
@400000005e5e0a0d0268ab8e #d,-,18,4539,2395,1946,866,5,282826,17535,4539,2395,1952,4538,2394,1937,96,100,0,500,4706;
@400000005e5e0a0d02733dfb #d,-,18,4540,2395,1943,868,5,282881,17538,4540,2395,1952,4539,2395,1936,96,100,0,500,4702;
@400000005e5e0a0f02831c69 #d,-,18,4541,2395,1943,869,5,282937,17542,4541,2396,1952,4540,2395,1934,96,100,0,500,4706;
@400000005e5e0a0f028d4dfa #d,-,18,4541,2395,1943,870,5,282991,17545,4541,2396,1949,4541,2394,1937,96,100,0,500,4702;
@400000005e5e0a11029d28ae #d,-,18,4542,2396,1943,872,5,283046,17548,4542,2396,1947,4541,2395,1937,96,100,0,500,4704;
@400000005e5e0a1102a751dd #d,-,18,4542,2396,1941,873,5,283101,17552,4542,2397,1949,4542,2395,1938,96,100,0,500,4704;
@400000005e5e0a1302b6987c #d,-,18,4543,2398,1947,874,5,283155,17555,4543,2398,1948,4542,2396,1935,96,100,0,500,4706;
@400000005e5e0a1302c09a8e #d,-,18,4543,2397,1934,875,5,283209,17558,4543,2398,1947,4543,2397,1934,96,100,0,500,4702;
@400000005e5e0a1502cee6a7 #d,-,18,4543,2397,1949,877,5,283264,17562,4543,2397,1949,4543,2396,1932,96,100,0,500,4702;
@400000005e5e0a1502d81ea0 #d,-,18,4543,2395,1936,878,5,283317,17565,4543,2398,1949,4543,2395,1935,96,100,0,500,4702;
@400000005e5e0a1702ea184a #d,-,18,4544,2395,1947,879,5,283371,17569,4544,2395,1948,4543,2395,1936,96,100,0,500,4702;
@400000005e5e0a1702f42677 #d,-,18,4543,2394,1938,880,5,283424,17572,4544,2395,1948,4543,2394,1937,96,100,0,500,4699;
@400000005e5e0a19030364b5 #d,-,18,4543,2394,1947,882,5,283478,17575,4543,2394,1951,4543,2393,1938,96,100,0,500,4706;
@400000005e5e0a19030d72e2 #d,-,18,4543,2394,1945,883,5,283531,17578,4543,2394,1950,4543,2393,1936,96,100,0,500,4699;
@400000005e5e0a1b031d1a5d #d,-,18,4543,2394,1944,884,5,283584,17582,4543,2394,1951,4543,2393,1939,96,100,0,500,4704;
@400000005e5e0a1b03275809 #d,-,18,4543,2393,1940,885,5,283637,17585,4543,2395,1949,4543,2393,1935,96,100,0,500,4702;
@400000005e5e0a1d033706f7 #d,-,18,4543,2394,1942,887,5,283690,17588,4543,2395,1949,4543,2393,1934,96,100,0,500,4699;
@400000005e5e0a1d03419699 #d,-,18,4543,2397,1941,888,5,283743,17592,4543,2397,1946,4543,2394,1934,96,100,0,500,4699;
@400000005e5e0a1f03512a85 #d,-,18,4544,2397,1945,889,5,283796,17595,4544,2397,1948,4543,2396,1934,96,100,0,500,4702;
@400000005e5e0a1f035b44cd #d,-,18,4543,2395,1935,890,5,283848,17598,4544,2398,1948,4543,2395,1934,96,100,0,500,4697;
@400000005e5e0a21036af4aa #d,-,18,4544,2397,1946,892,5,283900,17601,4544,2397,1949,4543,2395,1934,96,100,0,500,4704;
@400000005e5e0a210375ddb4 #d,-,18,4543,2395,1937,893,5,283987,17607,4544,2397,1950,4543,2395,1936,96,100,0,500,4699;
@400000005e5e0a23038663c5 #d,-,18,4544,2397,1944,894,5,284005,17608,4544,2397,1950,4543,2395,1933,96,100,0,500,4706;
@400000005e5e0a230391393f #d,-,18,4544,2399,1939,895,5,284057,17611,4544,2399,1946,4544,2397,1934,96,100,0,500,4699;
@400000005e5e0a2503a0e91c #d,-,18,4544,2399,1943,897,5,284109,17614,4544,2399,1947,4544,2399,1932,96,100,0,500,4704;
@400000005e5e0a2503ab3d23 #d,-,18,4544,2399,1941,898,5,284195,17620,4544,2400,1947,4544,2399,1932,96,100,0,500,4702;
@400000005e5e0a2703ba1223 #d,-,18,4544,2399,1939,899,5,284247,17623,4544,2400,1946,4544,2399,1934,96,100,0,500,4704;
@400000005e5e0a2703c3e5a4 #d,-,18,4544,2397,1945,901,5,284264,17624,4544,2399,1948,4544,2397,1934,96,100,0,500,4699;
@400000005e5e0a2903d2b331 #d,-,18,4544,2397,1938,902,5,284350,17629,4544,2398,1950,4544,2397,1938,96,100,0,500,4706;
@400000005e5e0a2903de2c95 #d,-,18,4545,2396,1945,903,5,284367,17630,4545,2397,1949,4544,2396,1937,96,100,0,500,4704;
@400000005e5e0a2b03edbcc8 #d,-,18,4545,2397,1942,904,5,284419,17634,4545,2397,1952,4545,2394,1938,96,100,0,500,4709;
@400000005e5e0a2b03f7f212 #d,-,18,4546,2395,1945,905,5,284471,17637,4546,2397,1949,4545,2394,1935,96,100,0,500,4709;
@400000005e5e0a2d0407ad1c #d,-,18,4546,2395,1948,907,5,284522,17640,4546,2396,1950,4546,2395,1939,96,100,0,500,4706;
@400000005e5e0a2d041205cb #d,-,18,4547,2394,1942,908,5,284574,17643,4547,2396,1949,4546,2394,1937,96,100,0,500,4709;
@400000005e5e0a2f04217afb #d,-,18,4548,2396,1948,909,5,284625,17646,4548,2396,1952,4547,2394,1939,96,100,0,500,4711;
@400000005e5e0a2f042bac8c #d,-,18,4548,2396,1944,910,5,284676,17649,4548,2397,1953,4548,2396,1940,96,100,0,500,4711;
@400000005e5e0a31043b2cea #d,-,18,4549,2396,1945,912,5,284728,17653,4549,2397,1952,4548,2395,1939,96,100,0,500,4713;
@400000005e5e0a3104458598 #d,-,18,4549,2395,1949,913,5,284779,17656,4549,2396,1952,4549,2395,1940,96,100,0,500,4711;
@400000005e5e0a3304554904 #d,-,18,4550,2398,1940,914,5,284830,17659,4550,2398,1952,4549,2395,1937,96,100,0,500,4711;
@400000005e5e0a33045f897b #d,-,18,4550,2395,1952,916,5,284881,17662,4550,2398,1957,4550,2391,1936,96,100,0,500,4711;
@400000005e5e0a35046ee3aa #d,-,18,4550,2395,1939,917,5,284931,17665,4550,2395,1953,4550,2395,1937,96,100,0,500,4706;
@400000005e5e0a3504792c83 #d,-,18,4550,2394,1954,918,5,284982,17668,4550,2395,1954,4550,2394,1939,96,100,0,500,4706;
@400000005e5e0a370488b8fc #d,-,18,4550,2393,1944,919,5,285032,17672,4550,2394,1954,4550,2393,1939,96,100,0,500,4704;
@400000005e5e0a370492e5e5 #d,-,18,4550,2393,1952,921,5,285082,17675,4550,2393,1955,4550,2392,1942,96,100,0,500,4709;
@400000005e5e0a3904a26731 #d,-,18,4550,2392,1947,922,5,285131,17678,4550,2393,1955,4550,2391,1944,96,100,0,500,4704;
@400000005e5e0a3904acc753 #d,-,18,4550,2392,1950,923,5,285182,17681,4550,2392,1955,4550,2392,1940,96,100,0,500,4709;
@400000005e5e0a3b04bc3421 #d,-,18,4550,2392,1946,924,5,285231,17684,4550,2392,1959,4550,2391,1942,96,100,0,500,4709;
@400000005e5e0a3b04c67941 #d,-,18,4550,2392,1949,926,5,285281,17687,4550,2393,1954,4550,2392,1939,96,100,0,500,4706;
@400000005e5e0a3d04d63091 #d,-,18,4550,2391,1948,927,5,285330,17690,4550,2392,1955,4550,2391,1940,96,100,0,500,4706;
@400000005e5e0a3d04e06d4f #d,-,18,4550,2391,1951,928,5,285380,17693,4550,2391,1953,4550,2391,1940,96,100,0,500,4704;
@400000005e5e0a3f04f07b3c #d,-,18,4550,2391,1945,929,5,285429,17696,4550,2391,1954,4550,2391,1943,96,100,0,500,4704;
@400000005e5e0a3f04fa75db #d,-,18,4550,2389,1951,931,5,285478,17699,4550,2391,1955,4550,2389,1941,96,100,0,500,4706;
@400000005e5e0a41050a9a22 #d,-,18,4550,2390,1943,932,5,285527,17702,4550,2390,1955,4550,2388,1943,96,100,0,500,4706;
@400000005e5e0a41051529c3 #d,-,18,4550,2389,1957,933,5,285576,17705,4550,2390,1958,4550,2389,1943,96,100,0,500,4709;
@400000005e5e0a430524ed2f #d,-,18,4550,2390,1941,934,5,285625,17708,4550,2390,1957,4550,2389,1941,96,100,0,500,4706;
@400000005e5e0a43052f54c4 #d,-,18,4550,2392,1956,936,5,285674,17711,4550,2392,1958,4550,2390,1941,96,100,0,500,4709;
@400000005e5e0a45053efc3f #d,-,18,4550,2392,1944,937,5,285722,17714,4550,2392,1956,4550,2392,1941,96,100,0,500,4704;
@400000005e5e0a4505493632 #d,-,18,4550,2392,1950,938,5,285771,17717,4550,2393,1956,4550,2392,1943,96,100,0,500,4711;
@400000005e5e0a470558a300 #d,-,18,4551,2393,1947,940,5,285820,17720,4551,2393,1954,4550,2392,1944,96,100,0,500,4709;
@400000005e5e0a4705628a10 #d,-,18,4551,2390,1950,941,5,285868,17723,4551,2393,1957,4551,2390,1942,96,100,0,500,4709;
@400000005e5e0a4905729f70 #d,-,18,4551,2391,1945,942,5,285916,17726,4551,2391,1957,4551,2390,1941,96,100,0,500,4706;
@400000005e5e0a49057d3685 #d,-,18,4551,2391,1951,943,5,285964,17729,4551,2392,1955,4551,2391,1938,96,100,0,500,4709;
@400000005e5e0a4b058cce2b #d,-,18,4551,2392,1945,945,5,286012,17732,4551,2392,1953,4551,2391,1940,96,100,0,500,4706;
@400000005e5e0a4b0596d4e4 #d,-,18,4551,2394,1952,946,5,286060,17735,4551,2394,1952,4551,2392,1938,96,100,0,500,4709;
@400000005e5e0a4d05a32925 #d,-,18,4550,2393,1943,947,5,286107,17738,4551,2394,1958,4550,2393,1941,96,100,0,500,4704;
@400000005e5e0a4d05aabef4 #d,-,18,4552,2393,1594,948,5,286127,17739,4552,2394,1966,4550,2392,1594,96,100,0,500,4721;
@400000005e5e0a4f05b82415 #d,-,18,3719,2395,1160,949,5,286048,17735,4552,2396,1594,3719,2393,1123,92,100,0,500,4007;
@400000005e5e0a4f05c0b735 #d,-,18,2681,2397,1177,950,5,285934,17727,3719,2397,1209,2681,2395,1160,88,100,0,500,3028;
@400000005e5e0a5105cddb25 #d,-,18,2595,2396,1176,951,5,285818,17720,2681,2397,1183,2595,2396,1174,90,100,0,500,2870;
@400000005e5e0a5105d6eecc #d,-,18,2594,2396,1172,951,5,285701,17713,2595,2397,1180,2594,2396,1168,90,100,0,500,2867;
@400000005e5e0a5305e48bce #d,-,18,2592,2394,1166,952,5,285584,17706,2594,2396,1174,2592,2393,1163,90,100,0,500,2855;
@400000005e5e0a5305ed1eef #d,-,18,2587,2394,1155,953,5,285465,17698,2592,2395,1167,2587,2394,1154,91,100,0,500,2836;
@400000005e5e0a5505fa1e8c #d,-,18,2582,2396,1160,953,5,285347,17691,2587,2397,1161,2582,2394,1153,91,100,0,500,2820;
@400000005e5e0a5506033321 #d,-,18,2577,2396,1154,954,5,285228,17684,2582,2397,1160,2577,2396,1150,91,100,0,500,2822;
@400000005e5e0a570610cb7b #d,-,18,2571,2395,1153,955,5,285108,17676,2577,2396,1156,2571,2394,1147,91,100,0,500,2810;
@400000005e5e0a5706195e9c #d,-,18,2566,2396,1154,956,5,284989,17669,2571,2396,1155,2566,2395,1150,91,100,0,500,2808;
@400000005e5e0a590626d83a #d,-,18,2561,2399,1147,956,5,284902,17663,2566,2399,1155,2561,2396,1146,91,100,0,500,2808;
@400000005e5e0a59062f9278 #d,-,18,2556,2398,1146,957,5,284749,17654,2561,2399,1151,2556,2398,1143,91,100,0,500,2801;
@400000005e5e0a5b063d1744 #d,-,18,2505,2399,1142,958,5,284629,17647,2556,2399,1148,2505,2398,1135,89,100,0,500,2791;
@400000005e5e0a5b0645aa64 #d,-,18,2504,2399,1147,958,5,284541,17641,2505,2399,1148,2504,2399,1140,89,100,0,500,2787;
@400000005e5e0a5d06532b76 #d,-,18,2504,2399,1143,959,5,284421,17634,2504,2399,1149,2504,2399,1142,89,100,0,500,2791;
@400000005e5e0a5d065bd314 #d,-,18,2504,2399,1144,960,5,284269,17624,2504,2400,1149,2504,2399,1141,89,100,0,500,2791;
@400000005e5e0a5f0668e9fa #d,-,18,2504,2400,1139,960,5,284150,17617,2504,2400,1149,2504,2399,1137,89,100,0,500,2789;
@400000005e5e0a5f0671fe8f #d,-,18,2503,2399,1137,961,5,284062,17611,2504,2400,1143,2503,2398,1134,89,100,0,500,2784;
@400000005e5e0a61067f835a #d,-,18,2502,2398,1143,962,5,283911,17602,2503,2399,1143,2502,2398,1135,90,100,0,500,2777;
@400000005e5e0a61068812c1 #d,-,18,2501,2399,1140,962,5,283791,17595,2502,2399,1144,2501,2398,1136,89,100,0,500,2782;
@400000005e5e0a6306954951 #d,-,18,2500,2400,1138,963,5,283672,17587,2501,2400,1141,2500,2398,1133,90,100,0,500,2777;
@400000005e5e0a63069e5de6 #d,-,18,2498,2399,1139,964,5,283584,17582,2500,2400,1139,2498,2399,1131,90,100,0,500,2770;
@400000005e5e0a6506abf9fa #d,-,18,2496,2399,1136,965,5,283465,17574,2498,2400,1140,2496,2399,1133,90,100,0,500,2772;
