@400000005e1ebc9816ce51c0 #v,-,8,1,65178,5,2,4,57,200810261703,0;
@400000005e1ebc9905203630 #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e1ec3001b086cdb #d,-,18,3031,2348,1307,1354,8,214424,13294,3031,2354,1331,3027,2348,1284,97,100,0,500,3095;
@400000005e1ec3001b0e1244 #d,-,18,3032,2349,1298,1355,8,214413,13293,3032,2350,1307,3031,2348,1297,99,100,0,500,3061;
@400000005e1ec3021b18b0cc #d,-,18,3031,2352,1299,1355,8,214427,13294,3032,2352,1299,3031,2349,1296,99,100,0,500,3059;
@400000005e1ec3021b1ea82b #d,-,18,3031,2350,1299,1356,8,214429,13294,3031,2353,1299,3031,2350,1296,99,100,0,500,3059;
@400000005e1ec3041b29c827 #d,-,18,3031,2352,1326,1357,8,214418,13293,3031,2352,1326,3031,2350,1296,99,100,0,500,3059;
@400000005e1ec3041b30400b #d,-,18,3034,2351,1299,1358,8,214421,13294,3034,2353,1330,3031,2350,1289,98,100,0,500,3089;
@400000005e1ec3061b3c522c #d,-,18,3033,2352,1297,1359,8,214422,13294,3034,2352,1299,3033,2350,1296,99,100,0,500,3052;
@400000005e1ec3061b433baf #d,-,18,3033,2352,1297,1360,8,214424,13294,3033,2352,1299,3033,2351,1295,99,100,0,500,3057;
@400000005e1ec3081b4f3599 #d,-,18,3032,2351,1297,1360,8,214425,13294,3033,2353,1298,3032,2350,1295,99,100,0,500,3056;
@400000005e1ec3081b571d5d #d,-,18,3031,2349,1313,1361,8,214427,13294,3032,2352,1313,3031,2349,1296,99,100,0,500,3056;
@400000005e1ec30a1b652756 #d,-,18,3035,2351,1298,1362,8,214430,13294,3035,2351,1331,3031,2349,1289,98,100,0,500,3089;
@400000005e1ec30a1b6d882c #d,-,18,3033,2348,1298,1363,8,214445,13295,3035,2351,1300,3033,2348,1297,99,100,0,500,3054;
@400000005e1ec30c1b7c12ab #d,-,18,3033,2348,1300,1364,8,214433,13294,3033,2349,1301,3033,2347,1297,99,100,0,500,3057;
@400000005e1ec30c1b852298 #d,-,18,3034,2348,1300,1365,8,214436,13295,3034,2349,1313,3033,2347,1300,98,100,0,500,3068;
@400000005e1ec30e1b94421a #d,-,18,3034,2347,1307,1365,8,214438,13295,3034,2349,1307,3034,2347,1296,99,100,0,500,3064;
@400000005e1ec30e1b9df9aa #d,-,18,3039,2347,1298,1366,8,214441,13295,3039,2348,1335,3034,2346,1294,98,100,0,500,3096;
@400000005e1ec3101bad209f #d,-,18,3038,2347,1302,1367,8,214443,13295,3039,2348,1306,3038,2347,1298,99,100,0,500,3068;
@400000005e1ec3101bb77594 #d,-,18,3038,2348,1301,1368,8,214445,13295,3038,2348,1305,3038,2346,1300,99,100,0,500,3066;
@400000005e1ec3121bc6756c #d,-,18,3038,2347,1301,1369,8,214447,13295,3038,2349,1304,3038,2347,1301,99,100,0,500,3064;
@400000005e1ec3121bcf7a2b #d,-,18,3038,2347,1302,1370,8,214449,13295,3038,2348,1305,3038,2346,1301,99,100,0,500,3064;
@400000005e1ec3141bde6674 #d,-,18,3041,2342,1298,1371,8,214452,13296,3041,2347,1338,3038,2342,1296,98,100,0,500,3086;
@400000005e1ec3141be7b4c7 #d,-,18,3041,2342,1305,1371,8,214467,13297,3041,2345,1308,3041,2342,1298,98,100,0,500,3073;
@400000005e1ec3161bf8088e #d,-,18,3040,2347,1303,1372,8,214469,13297,3041,2347,1307,3040,2342,1303,99,100,0,500,3064;
@400000005e1ec3161c02c6c0 #d,-,18,3039,2347,1303,1373,8,214458,13296,3040,2348,1305,3039,2346,1302,99,100,0,500,3064;
@400000005e1ec3181c13be70 #d,-,18,3039,2346,1304,1374,8,214460,13296,3039,2348,1305,3039,2345,1302,99,100,0,500,3066;
@400000005e1ec3181c1e7ca2 #d,-,18,3041,2346,1295,1375,8,214464,13296,3041,2348,1334,3039,2345,1295,98,100,0,500,3079;
@400000005e1ec31a1c2f780c #d,-,18,3042,2347,1304,1376,8,214466,13296,3042,2348,1306,3041,2344,1295,98,100,0,500,3080;
@400000005e1ec31a1c3a363e #d,-,18,3041,2347,1309,1376,8,214468,13297,3042,2348,1311,3041,2346,1302,99,100,0,500,3066;
@400000005e1ec31c1c4b21d3 #d,-,18,3042,2346,1303,1377,8,214470,13297,3042,2350,1310,3041,2346,1298,98,100,0,500,3077;
@400000005e1ec31c1c5591ca #d,-,18,3041,2349,1304,1378,8,214485,13298,3042,2350,1304,3041,2346,1301,99,100,0,500,3063;
@400000005e1ec31e1c65edf2 #d,-,18,3042,2347,1302,1379,8,214475,13297,3042,2349,1337,3041,2345,1302,99,100,0,500,3072;
@400000005e1ec31e1c71208f #d,-,18,3044,2348,1303,1380,8,214477,13297,3044,2348,1305,3042,2347,1295,98,100,0,500,3089;
@400000005e1ec3201c816480 #d,-,18,3043,2349,1303,1381,8,214479,13297,3044,2349,1304,3043,2347,1300,99,100,0,500,3066;
@400000005e1ec3201c8cda2a #d,-,18,3042,2348,1304,1381,8,214481,13297,3043,2349,1306,3042,2347,1303,99,100,0,500,3064;
@400000005e1ec3221c9e015a #d,-,18,3041,2347,1306,1382,8,214483,13297,3042,2349,1306,3041,2346,1302,99,100,0,500,3068;
@400000005e1ec3221ca8b371 #d,-,18,3041,2348,1317,1383,8,214500,13299,3041,2349,1335,3041,2346,1302,99,100,0,500,3068;
@400000005e1ec3241cba00cf #d,-,18,3044,2346,1304,1384,8,214489,13298,3044,2349,1317,3041,2345,1296,98,100,0,500,3093;
@400000005e1ec3241cc4cb1d #d,-,18,3043,2348,1304,1385,8,214503,13299,3044,2348,1305,3043,2345,1302,99,100,0,500,3066;
@400000005e1ec3261cd5ddcf #d,-,18,3042,2346,1301,1386,8,214492,13298,3043,2348,1305,3042,2346,1301,99,100,0,500,3064;
@400000005e1ec3261ce0b704 #d,-,18,2976,2347,1277,1387,8,214489,13298,3042,2348,1301,2976,2346,1208,98,100,0,500,3022;
@400000005e1ec3281cf193b2 #d,-,18,2975,2346,1327,1387,8,214492,13298,2976,2348,1334,2975,2346,1274,99,100,0,500,2981;
@400000005e1ec3281cfc0b1c #d,-,18,3063,2348,1303,1388,8,214494,13298,3063,2348,1327,2975,2346,1295,98,100,0,500,3096;
@400000005e1ec32a1d0c37c5 #d,-,18,3059,2347,1304,1389,8,214496,13298,3063,2348,1305,3059,2347,1301,99,100,0,500,3066;
@400000005e1ec32a1d178a0c #d,-,18,3057,2346,1303,1390,8,214498,13298,3059,2347,1305,3057,2346,1302,99,100,0,500,3066;
@400000005e1ec32c1d28b4f5 #d,-,18,3054,2345,1304,1391,8,214500,13299,3057,2346,1306,3054,2345,1302,99,100,0,500,3066;
@400000005e1ec32c1d336e7f #d,-,18,3052,2345,1336,1392,8,214503,13299,3054,2346,1338,3052,2345,1303,99,100,0,500,3066;
@400000005e1ec32e1d5435b6 #d,-,18,3054,2347,1305,1392,8,214505,13299,3054,2348,1336,3052,2345,1294,98,100,0,500,3096;
@400000005e1ec32e1d6df3c0 #d,-,18,3052,2346,1303,1393,8,214507,13299,3054,2348,1305,3052,2346,1301,99,100,0,500,3066;
@400000005e1ec3301d812569 #d,-,18,3050,2346,1303,1394,8,214509,13299,3052,2347,1304,3050,2346,1302,99,100,0,500,3064;
@400000005e1ec3301d8bcc52 #d,-,18,3049,2349,1302,1395,8,214511,13299,3050,2349,1305,3049,2345,1302,99,100,0,500,3066;
@400000005e1ec3321d9ceeda #d,-,18,3047,2349,1333,1396,8,214527,13300,3049,2350,1333,3047,2349,1302,99,100,0,500,3068;
@400000005e1ec3321da785ee #d,-,18,3050,2347,1303,1397,8,214516,13300,3050,2349,1333,3047,2347,1295,98,100,0,500,3096;
@400000005e1ec3341db8a4bc #d,-,18,3048,2349,1302,1397,8,214531,13300,3050,2349,1304,3048,2347,1301,99,100,0,500,3064;
@400000005e1ec3341dc3336f #d,-,18,3046,2348,1302,1398,8,214533,13301,3048,2349,1305,3046,2348,1301,99,100,0,500,3064;
@400000005e1ec3361dd36c33 #d,-,18,3046,2345,1304,1399,8,214522,13300,3046,2348,1306,3046,2344,1302,99,100,0,500,3068;
@400000005e1ec3361ddee1de #d,-,18,3045,2347,1330,1400,8,214524,13300,3046,2347,1330,3045,2345,1302,99,100,0,500,3066;
@400000005e1ec3381defe4bb #d,-,18,3048,2346,1305,1401,8,214527,13300,3048,2347,1338,3045,2346,1294,98,100,0,500,3100;
@400000005e1ec3381dfaa2ed #d,-,18,3046,2348,1303,1402,8,214529,13300,3048,2348,1307,3046,2344,1303,99,100,0,500,3063;
@400000005e1ec33a1e0bc1bb #d,-,18,3045,2348,1302,1402,8,214531,13300,3046,2349,1304,3045,2347,1300,99,100,0,500,3066;
@400000005e1ec33a1e167018 #d,-,18,3044,2347,1305,1403,8,214533,13301,3045,2349,1305,3044,2346,1302,99,100,0,500,3066;
@400000005e1ec33c1e2740aa #d,-,18,3043,2346,1319,1404,8,214535,13301,3044,2348,1319,3043,2346,1302,99,100,0,500,3068;
@400000005e1ec33c1e31e794 #d,-,18,3047,2347,1303,1405,8,214538,13301,3047,2348,1337,3043,2346,1296,98,100,0,500,3100;
@400000005e1ec33e1e42eb60 #d,-,18,3045,2346,1305,1406,8,214540,13301,3047,2348,1306,3045,2346,1302,99,100,0,500,3063;
@400000005e1ec33e1e4d5f10 #d,-,18,3044,2345,1305,1407,8,214542,13301,3045,2346,1306,3044,2345,1304,99,100,0,500,3070;
@400000005e1ec3401e5dae2f #d,-,18,3044,2344,1306,1408,8,214544,13301,3044,2345,1307,3044,2344,1304,99,100,0,500,3066;
@400000005e1ec3401e69104a #d,-,18,3043,2343,1309,1408,8,214546,13301,3044,2344,1309,3043,2342,1304,99,100,0,500,3066;
@400000005e1ec3421e794cc9 #d,-,18,3047,2343,1302,1409,8,214549,13302,3047,2344,1341,3043,2340,1296,98,100,0,500,3095;
@400000005e1ec3421e84d248 #d,-,18,3045,2346,1304,1410,8,214551,13302,3047,2346,1307,3045,2343,1302,99,100,0,500,3068;
@400000005e1ec3441e962bc2 #d,-,18,3044,2345,1305,1411,8,214553,13302,3045,2346,1305,3044,2344,1303,99,100,0,500,3066;
@400000005e1ec3441ea0f522 #d,-,18,3043,2344,1304,1412,8,214555,13302,3044,2345,1307,3043,2344,1302,99,100,0,500,3066;
@400000005e1ec3461eb217a9 #d,-,18,3043,2346,1304,1413,8,214557,13302,3043,2346,1306,3043,2344,1303,99,100,0,500,3066;
@400000005e1ec3461ebcaebe #d,-,18,3046,2348,1296,1413,8,214560,13302,3046,2348,1335,3043,2346,1295,98,100,0,500,3088;
@400000005e1ec3481ecdaed0 #d,-,18,3045,2348,1302,1414,8,214562,13302,3046,2348,1306,3045,2346,1296,98,100,0,500,3077;
@400000005e1ec3481ed8499e #d,-,18,3044,2350,1301,1415,8,214564,13303,3045,2350,1306,3044,2348,1301,99,100,0,500,3066;
@400000005e1ec34a1ee99e70 #d,-,18,3043,2350,1302,1416,8,214566,13303,3044,2350,1303,3043,2350,1300,99,100,0,500,3066;
@400000005e1ec34a1ef421f6 #d,-,18,3043,2349,1301,1417,8,214581,13304,3043,2350,1303,3043,2348,1299,99,100,0,500,3068;
@400000005e1ec34c1f042fe3 #d,-,18,3044,2350,1294,1418,8,214571,13303,3044,2351,1335,3043,2349,1294,98,100,0,500,3080;
@400000005e1ec34c1f0f899d #d,-,18,3045,2348,1300,1418,8,214586,13304,3045,2351,1303,3044,2348,1294,98,100,0,500,3082;
@400000005e1ec34e1f20a4b1 #d,-,18,3044,2350,1300,1419,8,214575,13303,3045,2350,1304,3044,2348,1300,99,100,0,500,3064;
@400000005e1ec34e1f2b62e3 #d,-,18,3043,2349,1300,1420,8,214577,13303,3044,2350,1303,3043,2348,1300,99,100,0,500,3064;
@400000005e1ec3501f3c9cb3 #d,-,18,3039,2351,1305,1421,8,214576,13303,3043,2351,1305,3039,2348,1222,99,100,0,500,3054;
@400000005e1ec3501f476612 #d,-,18,3035,2350,1298,1422,8,214579,13303,3039,2351,1331,3035,2349,1298,100,100,0,500,3035;
@400000005e1ec3521f580bcd #d,-,18,3037,2347,1318,1423,8,214581,13304,3037,2351,1319,3035,2347,1294,98,100,0,500,3086;
@400000005e1ec3521f62b2b7 #d,-,18,3039,2348,1306,1424,8,214583,13304,3039,2349,1318,3037,2347,1302,98,100,0,500,3082;
@400000005e1ec3541f73ba3c #d,-,18,3039,2347,1305,1424,8,214586,13304,3039,2348,1307,3039,2346,1305,98,100,0,500,3070;
@400000005e1ec3541f7e3dc2 #d,-,18,3040,2348,1307,1425,8,214588,13304,3040,2350,1308,3039,2347,1303,98,100,0,500,3073;
@400000005e1ec3561f8eac8b #d,-,18,3041,2347,1314,1426,8,214591,13304,3041,2348,1337,3040,2346,1305,98,100,0,500,3077;
@400000005e1ec3561f99d3fa #d,-,18,3045,2347,1305,1427,8,214593,13304,3045,2348,1314,3041,2346,1298,98,100,0,500,3098;
@400000005e1ec3581faa1432 #d,-,18,3045,2346,1306,1428,8,214596,13304,3045,2348,1307,3045,2345,1303,99,100,0,500,3073;
@400000005e1ec3581fb58623 #d,-,18,3045,2348,1306,1429,8,214598,13305,3045,2349,1307,3045,2345,1304,99,100,0,500,3073;
@400000005e1ec35a1fc698d5 #d,-,18,3045,2346,1305,1429,8,214600,13305,3045,2348,1308,3045,2346,1305,99,100,0,500,3075;
@400000005e1ec35a1fd14f94 #d,-,18,3045,2347,1327,1430,8,214604,13305,3045,2347,1339,3045,2346,1305,99,100,0,500,3075;
@400000005e1ec35c1fe26246 #d,-,18,3048,2347,1305,1431,8,214606,13305,3048,2348,1327,3045,2347,1297,98,100,0,500,3104;
@400000005e1ec35c1fed00ce #d,-,18,3048,2348,1304,1432,8,214608,13305,3048,2348,1307,3048,2347,1304,99,100,0,500,3075;
@400000005e1ec35e1ffe1be2 #d,-,18,3048,2345,1306,1433,8,214610,13305,3048,2348,1307,3048,2345,1304,99,100,0,500,3073;
@400000005e1ec35e20089bae #d,-,18,3048,2346,1307,1434,8,214612,13305,3048,2346,1309,3048,2344,1306,99,100,0,500,3075;
@400000005e1ec3602019f080 #d,-,18,3047,2341,1341,1435,8,214616,13306,3048,2346,1343,3047,2341,1306,99,100,0,500,3073;
@400000005e1ec3602024704c #d,-,18,3050,2342,1310,1435,8,214618,13306,3050,2342,1341,3047,2341,1302,98,100,0,500,3104;
@400000005e1ec3622034accb #d,-,18,3050,2341,1308,1436,8,214620,13306,3050,2343,1310,3050,2341,1307,99,100,0,500,3072;
@400000005e1ec36220402275 #d,-,18,3049,2342,1307,1437,8,214622,13306,3050,2342,1311,3049,2341,1307,99,100,0,500,3073;
@400000005e1ec36420515fff #d,-,18,3049,2342,1308,1438,8,214624,13306,3049,2343,1310,3049,2342,1307,99,100,0,500,3073;
@400000005e1ec364205c1304 #d,-,18,3048,2341,1340,1439,8,214627,13306,3049,2343,1340,3048,2341,1307,99,100,0,500,3075;
@400000005e1ec366206d40b8 #d,-,18,3052,2341,1310,1440,8,214630,13307,3052,2342,1341,3048,2341,1301,98,100,0,500,3105;
@400000005e1ec3662077d059 #d,-,18,3051,2344,1242,1440,8,214630,13307,3052,2345,1310,3051,2341,1242,99,100,0,500,3072;
@400000005e1ec3682088bbee #d,-,18,2961,2343,1289,1441,8,214630,13307,3051,2344,1311,2961,2342,1242,98,100,0,500,2991;
@400000005e1ec36820935b64 #d,-,18,2966,2344,1294,1442,8,214630,13307,2966,2344,1295,2961,2342,1286,97,100,0,500,3041;
@400000005e1ec36a20a4917b #d,-,18,3017,2342,1338,1443,8,214633,13307,3017,2344,1338,2966,2342,1293,99,100,0,500,3041;
@400000005e1ec36a20af0c9f #d,-,18,3083,2342,1309,1444,8,214636,13307,3083,2343,1343,3017,2341,1300,99,100,0,500,3112;
@400000005e1ec36c20bf5538 #d,-,18,3077,2342,1311,1445,8,214638,13307,3083,2343,1312,3077,2341,1308,100,100,0,500,3077;
@400000005e1ec36c20cae5e5 #d,-,18,3074,2342,1305,1445,8,214640,13307,3077,2342,1313,3074,2342,1305,99,100,0,500,3079;
@400000005e1ec36e20db261d #d,-,18,3069,2342,1305,1446,8,214642,13307,3074,2342,1307,3069,2341,1304,100,100,0,500,3069;
@400000005e1ec36e20e69365 #d,-,18,3065,2340,1325,1447,8,214644,13307,3069,2342,1325,3065,2340,1304,99,100,0,500,3066;
@400000005e1ec37020f7dd0b #d,-,18,3066,2341,1324,1448,8,214647,13308,3066,2341,1338,3065,2340,1299,98,100,0,500,3098;
@400000005e1ec370210283f4 #d,-,18,3064,2341,1308,1449,8,214649,13308,3066,2342,1325,3064,2340,1304,99,100,0,500,3080;
@400000005e1ec37221139b4f #d,-,18,3061,2341,1311,1450,8,214651,13308,3064,2342,1312,3061,2340,1308,99,100,0,500,3070;
@400000005e1ec372211e4d65 #d,-,18,3060,2343,1310,1450,8,214654,13308,3061,2343,1311,3060,2341,1307,99,100,0,500,3075;
@400000005e1ec374212f6fed #d,-,18,3058,2342,1316,1451,9,214656,13308,3060,2343,1316,3058,2342,1308,99,100,0,500,3075;
@400000005e1ec3742139ebff #d,-,18,3060,2342,1307,1452,9,214659,13308,3060,2343,1342,3058,2342,1301,98,100,0,500,3104;
@400000005e1ec376214b4ced #d,-,18,3058,2346,1308,1453,9,214661,13309,3060,2346,1310,3058,2342,1307,99,100,0,500,3073;
@400000005e1ec3762155e7bb #d,-,18,3056,2346,1308,1454,9,214663,13309,3058,2346,1309,3056,2346,1306,99,100,0,500,3075;
@400000005e1ec37821663f3b #d,-,18,3055,2344,1308,1455,9,214666,13309,3056,2346,1309,3055,2343,1307,99,100,0,500,3075;
@400000005e1ec37821719d9d #d,-,18,3054,2344,1309,1456,9,214668,13309,3055,2344,1309,3054,2343,1306,99,100,0,500,3077;
@400000005e1ec37a21825aa1 #d,-,18,3057,2346,1303,1456,9,214671,13309,3057,2346,1339,3054,2343,1299,98,100,0,500,3096;
@400000005e1ec37a218d2046 #d,-,18,3055,2347,1307,1457,9,214673,13309,3057,2347,1309,3055,2346,1303,99,100,0,500,3080;
@400000005e1ec37c219e69ec #d,-,18,3054,2347,1308,1458,9,214675,13309,3055,2348,1308,3054,2346,1305,99,100,0,500,3073;
@400000005e1ec37c21a91848 #d,-,18,3053,2346,1307,1459,9,214677,13310,3054,2347,1308,3053,2346,1305,99,100,0,500,3073;
@400000005e1ec37e21ba3f78 #d,-,18,3052,2345,1307,1460,9,214679,13310,3053,2346,1308,3052,2345,1305,99,100,0,500,3073;
@400000005e1ec37e21c4c2fe #d,-,18,3053,2345,1299,1461,9,214682,13310,3053,2346,1338,3052,2344,1299,98,100,0,500,3088;
@400000005e1ec38021d5ce3d #d,-,18,3053,2345,1306,1461,9,214684,13310,3053,2346,1309,3053,2344,1299,98,100,0,500,3084;
@400000005e1ec38021e04d1a #d,-,18,3052,2344,1306,1462,9,214686,13310,3053,2346,1309,3052,2343,1306,99,100,0,500,3073;
@400000005e1ec38221f0b0b6 #d,-,18,3051,2339,1309,1463,9,214689,13310,3052,2345,1312,3051,2336,1306,99,100,0,500,3070;
@400000005e1ec38221fc2661 #d,-,18,3050,2342,1308,1464,9,214691,13310,3051,2342,1312,3050,2338,1308,99,100,0,500,3075;
@400000005e1ec384220c530a #d,-,18,3051,2344,1302,1465,9,214694,13311,3051,2344,1342,3050,2342,1302,99,100,0,500,3080;
@400000005e1ec3842217c052 #d,-,18,3052,2343,1309,1466,9,214696,13311,3052,2344,1311,3051,2343,1300,98,100,0,500,3095;
@400000005e1ec38622291259 #d,-,18,3051,2344,1308,1467,9,214710,13312,3052,2345,1310,3051,2342,1307,99,100,0,500,3073;
@400000005e1ec3862233d08b #d,-,18,3050,2343,1308,1467,9,214700,13311,3051,2344,1309,3050,2343,1306,99,100,0,500,3073;
@400000005e1ec3882244c83c #d,-,18,3049,2345,1306,1468,9,214714,13312,3050,2346,1309,3049,2342,1306,99,100,0,500,3072;
@400000005e1ec388224f6e37 #d,-,18,3049,2344,1309,1469,9,214705,13311,3049,2345,1338,3049,2344,1305,99,100,0,500,3073;
@400000005e1ec38a2260894b #d,-,18,3051,2343,1306,1470,9,214707,13311,3051,2344,1309,3049,2343,1300,98,100,0,500,3096;
@400000005e1ec38a226afcfb #d,-,18,3050,2342,1308,1471,9,214709,13311,3051,2344,1309,3050,2342,1306,99,100,0,500,3072;
@400000005e1ec38c227c2f58 #d,-,18,3049,2344,1308,1472,9,214711,13312,3050,2344,1310,3049,2342,1307,99,100,0,500,3073;
@400000005e1ec38c2286cece #d,-,18,3049,2342,1308,1472,9,214713,13312,3049,2344,1309,3049,2341,1306,99,100,0,500,3073;
@400000005e1ec38e22972dc2 #d,-,18,3048,2343,1325,1473,9,214716,13312,3049,2343,1342,3048,2342,1306,99,100,0,500,3073;
@400000005e1ec38e22a21312 #d,-,18,3051,2343,1309,1474,9,214730,13313,3051,2344,1325,3048,2342,1299,98,100,0,500,3102;
@400000005e1ec39022b2f733 #d,-,18,3051,2345,1307,1475,9,214732,13313,3051,2345,1310,3051,2343,1306,99,100,0,500,3075;
@400000005e1ec39022bdc8f4 #d,-,18,3050,2345,1308,1476,9,214734,13313,3051,2346,1310,3050,2344,1305,99,100,0,500,3073;
@400000005e1ec39222cecbd1 #d,-,18,3049,2330,1315,1477,9,214724,13312,3050,2345,1315,3049,2330,1306,99,100,0,500,3075;
@400000005e1ec39222d98a03 #d,-,18,3049,2341,1337,1478,9,214740,13313,3049,2342,1338,3049,2330,1312,99,100,0,500,3075;
@400000005e1ec39422ea8dcf #d,-,18,3051,2341,1310,1478,9,214742,13314,3051,2342,1337,3049,2340,1301,98,100,0,500,3098;
@400000005e1ec39422f52c57 #d,-,18,3051,2341,1310,1479,9,214743,13314,3051,2342,1312,3051,2338,1308,99,100,0,500,3073;
@400000005e1ec396230633dc #d,-,18,3050,2341,1310,1480,9,214734,13313,3051,2341,1311,3050,2340,1308,99,100,0,500,3073;
@400000005e1ec3962310af00 #d,-,18,3049,2340,1310,1481,9,214736,13313,3050,2342,1311,3049,2340,1309,99,100,0,500,3073;
@400000005e1ec3982320eb7e #d,-,18,3049,2341,1343,1482,9,214739,13313,3049,2342,1343,3049,2340,1307,99,100,0,500,3075;
@400000005e1ec398232c5154 #d,-,18,3052,2340,1311,1482,9,214741,13313,3052,2341,1343,3049,2340,1301,98,100,0,500,3104;
@400000005e1ec39a233d5166 #d,-,18,3051,2345,1307,1483,9,214743,13314,3052,2346,1311,3051,2340,1307,99,100,0,500,3073;
@400000005e1ec39a2347fb1a #d,-,18,3050,2345,1308,1484,9,214745,13314,3051,2346,1309,3050,2344,1305,99,100,0,500,3073;
@400000005e1ec39c2359224a #d,-,18,3049,2346,1306,1485,9,214747,13314,3050,2347,1308,3049,2345,1305,99,100,0,500,3073;
@400000005e1ec39c2363c845 #d,-,18,3049,2345,1336,1486,9,214749,13314,3049,2347,1336,3049,2345,1304,99,100,0,500,3073;
@400000005e1ec39e2374faa2 #d,-,18,3052,2344,1308,1487,9,214752,13314,3052,2346,1339,3049,2344,1299,98,100,0,500,3105;
@400000005e1ec39e237f8dfd #d,-,18,3051,2343,1306,1488,9,214754,13314,3052,2345,1308,3051,2343,1306,99,100,0,500,3070;
@400000005e1ec3a02390993c #d,-,18,3050,2344,1307,1489,9,214756,13314,3051,2345,1309,3050,2343,1306,99,100,0,500,3073;
@400000005e1ec3a0239b10a6 #d,-,18,3049,2344,1306,1489,9,214758,13315,3050,2344,1310,3049,2343,1306,99,100,0,500,3073;
@400000005e1ec3a223bbf699 #d,-,18,3049,2345,1329,1490,9,214760,13315,3049,2345,1329,3049,2344,1306,99,100,0,500,3073;
@400000005e1ec3a223cbf0f8 #d,-,18,3052,2345,1309,1491,9,214763,13315,3052,2345,1341,3049,2344,1298,98,100,0,500,3107;
@400000005e1ec3a423dd270e #d,-,18,3051,2343,1308,1492,9,214765,13315,3052,2346,1309,3051,2343,1307,99,100,0,500,3070;
@400000005e1ec3a423e7ae4d #d,-,18,3050,2344,1306,1493,9,214767,13315,3051,2344,1309,3050,2343,1306,99,100,0,500,3075;
@400000005e1ec3a623f907c7 #d,-,18,3049,2343,1307,1493,9,214769,13315,3050,2344,1309,3049,2343,1306,99,100,0,500,3073;
@400000005e1ec3a624039b22 #d,-,18,3049,2344,1315,1494,9,214771,13315,3049,2344,1315,3049,2342,1306,99,100,0,500,3073;
@400000005e1ec3a824144fc4 #d,-,18,3052,2343,1306,1495,9,214774,13316,3052,2344,1339,3049,2343,1299,98,100,0,500,3102;
@400000005e1ec3a8241f1a12 #d,-,18,3051,2345,1306,1496,9,214776,13316,3052,2345,1311,3051,2343,1306,99,100,0,500,3072;
@400000005e1ec3aa243063b7 #d,-,18,3050,2344,1307,1497,9,214778,13316,3051,2345,1308,3050,2344,1306,99,100,0,500,3073;
@400000005e1ec3aa243b1d41 #d,-,18,3049,2347,1307,1498,9,214780,13316,3050,2347,1309,3049,2344,1305,99,100,0,500,3073;
@400000005e1ec3ac244c4be4 #d,-,18,3049,2347,1307,1499,9,214782,13316,3049,2347,1308,3049,2346,1305,99,100,0,500,3075;
@400000005e1ec3ac2456ea6c #d,-,18,3052,2348,1302,1499,9,214785,13316,3052,2348,1339,3049,2347,1298,98,100,0,500,3100;
@400000005e1ec3ae2468119b #d,-,18,3051,2347,1307,1500,9,214787,13316,3052,2348,1307,3051,2346,1302,99,100,0,500,3077;
@400000005e1ec3ae2472b3dd #d,-,18,3050,2346,1307,1501,9,214789,13316,3051,2347,1309,3050,2345,1305,99,100,0,500,3073;
@400000005e1ec3b02483d753 #d,-,18,3050,2346,1306,1502,9,214791,13317,3050,2347,1308,3050,2346,1305,99,100,0,500,3073;
@400000005e1ec3b0248e6605 #d,-,18,3049,2345,1306,1503,9,214793,13317,3050,2347,1306,3049,2345,1303,99,100,0,500,3073;
@400000005e1ec3b2249ed115 #d,-,18,3051,2346,1299,1504,9,214796,13317,3051,2346,1337,3049,2345,1298,98,100,0,500,3089;
@400000005e1ec3b224aa52db #d,-,18,3051,2346,1306,1504,9,214798,13317,3051,2347,1308,3051,2345,1299,98,100,0,500,3084;
@400000005e1ec3b424bb45e3 #d,-,18,3050,2347,1307,1505,9,214800,13317,3051,2348,1308,3050,2346,1304,99,100,0,500,3072;
@400000005e1ec3b424c623bf #d,-,18,3049,2347,1307,1506,9,214802,13317,3050,2348,1308,3049,2347,1304,99,100,0,500,3073;
@400000005e1ec3b624d7269c #d,-,18,3049,2346,1307,1507,9,214804,13317,3049,2347,1308,3049,2345,1305,99,100,0,500,3072;
@400000005e1ec3b624e1b9f7 #d,-,18,3050,2347,1299,1508,9,214807,13318,3050,2348,1339,3049,2346,1299,98,100,0,500,3084;
@400000005e1ec3b824f2fc29 #d,-,18,3051,2348,1306,1509,9,214809,13318,3051,2348,1308,3050,2347,1298,98,100,0,500,3089;
@400000005e1ec3b824fd96f7 #d,-,18,3050,2346,1308,1510,9,214811,13318,3051,2348,1308,3050,2346,1305,99,100,0,500,3073;
@400000005e1ec3ba250ec0f2 #d,-,18,3049,2345,1306,1510,9,214812,13318,3050,2346,1308,3049,2345,1306,99,100,0,500,3073;
@400000005e1ec3ba2519394a #d,-,18,3049,2345,1305,1511,9,214814,13318,3049,2345,1307,3049,2345,1304,99,100,0,500,3073;
@400000005e1ec3bc252a6ba7 #d,-,18,3049,2345,1305,1512,9,214817,13318,3049,2346,1338,3049,2345,1304,99,100,0,500,3077;
@400000005e1ec3bc2534fa5a #d,-,18,3051,2344,1306,1513,9,214819,13318,3051,2346,1309,3049,2344,1299,98,100,0,500,3096;
