@400000005e22b5b51b12d0b6 #v,-,8,2,261786,5,2,4,57,200810261703,0;
@400000005e22b5b609667e6e #h,-,18,W,V,A,WH,Cost,WH/Mo,Cost/Mo,Wmax,Vmax,Amax,Wmin,Vmin,Amin,PF,DC,PC,Hz,VA;
@400000005e22bced2c837df6 #d,-,18,2608,2348,1194,4,0,186422,11558,2609,2349,1198,2608,2346,1192,91,100,0,499,2855;
@400000005e22bcef2c915d18 #d,-,18,2606,2350,1193,6,0,186464,11560,2606,2350,1198,2606,2347,1193,91,100,0,500,2853;
@400000005e22bcf12c9f5eaf #d,-,18,2604,2348,1187,7,0,186426,11558,2605,2350,1198,2604,2348,1187,91,100,0,500,2851;
@400000005e22bcf32cad418b #d,-,18,2600,2350,1190,9,0,186311,11551,2602,2350,1192,2600,2348,1187,91,100,0,500,2841;
@400000005e22bcf52cbabee3 #d,-,18,2597,2349,1192,10,0,186246,11547,2599,2350,1193,2597,2348,1187,91,100,0,500,2841;
@400000005e22bcf72cc8a932 #d,-,18,2596,2350,1192,12,0,186214,11545,2597,2352,1193,2596,2350,1188,91,100,0,500,2846;
@400000005e22bcf92cd6973b #d,-,18,2596,2351,1194,13,0,186225,11545,2596,2351,1197,2595,2349,1191,91,100,0,500,2851;
@400000005e22bcfb2ce40104 #d,-,18,2594,2349,1187,14,0,186160,11541,2596,2351,1195,2594,2348,1184,91,100,0,500,2841;
@400000005e22bcfd2cf1e79a #d,-,18,2591,2348,1189,16,0,186081,11537,2593,2350,1191,2591,2348,1185,91,100,0,500,2836;
@400000005e22bcff2d015910 #d,-,18,2590,2348,1117,17,0,185855,11523,2591,2350,1193,2590,2348,1112,91,100,0,500,2839;
@400000005e22bcff2d0a5dd0 #d,-,18,2453,2348,1130,17,0,185413,11495,2590,2350,1149,2453,2348,1117,89,100,0,500,2737;
@400000005e22bd012d1638fe #d,-,18,2449,2348,1124,18,0,184971,11468,2453,2350,1134,2449,2347,1124,90,100,0,500,2701;
@400000005e22bd012d1fc1fd #d,-,18,2446,2350,1162,19,0,184647,11448,2449,2350,1163,2446,2348,1124,90,100,0,500,2699;
@400000005e22bd072d33a3ab #d,-,18,2576,2349,1185,2,0,183721,11390,2576,2350,1189,2576,2348,1183,90,100,0,500,2832;
@400000005e22bd092d56a4da #d,-,18,2576,2347,1196,3,0,184263,11424,2576,2350,1196,2576,2347,1182,91,100,0,500,2829;
@400000005e22bd0b2d6821b9 #d,-,18,3272,2348,1458,5,0,197535,12247,3272,2350,1480,2807,2346,1445,94,100,0,500,3448;
@400000005e22bd0d2d74fdf2 #d,-,18,3276,2348,1467,7,0,206189,12783,3276,2350,1476,3274,2347,1443,94,100,0,500,3483;
@400000005e22bd0f2d811013 #d,-,18,3283,2349,1467,8,0,211893,13137,3283,2349,1491,3280,2347,1467,93,100,0,500,3493;
@400000005e22bd112d8d4d0b #d,-,18,3347,2348,1486,10,0,216140,13400,3347,2349,1495,3288,2347,1471,94,100,0,500,3545;
@400000005e22bd132d99d396 #d,-,18,3346,2352,1486,12,0,220811,13690,3346,2353,1489,3346,2349,1477,94,100,0,499,3536;
@400000005e22bd152da62064 #d,-,18,3348,2352,1489,14,0,221873,13756,3348,2352,1494,3346,2350,1479,94,100,0,499,3552;
@400000005e22bd172db29bc2 #d,-,18,3351,2350,1494,16,0,223959,13885,3351,2352,1500,3349,2349,1483,94,100,0,499,3552;
@400000005e22bd192dbec171 #d,-,18,3354,2350,1486,18,0,225609,13987,3354,2353,1494,3353,2350,1480,94,100,0,499,3552;
@400000005e22bd1b2dcb9dab #d,-,18,3270,2351,1470,20,0,226694,14055,3355,2352,1509,3270,2350,1409,94,100,0,499,3476;
@400000005e22bd1d2dd7f694 #d,-,18,3342,2352,1475,21,0,227679,14116,3345,2352,1491,3342,2349,1475,95,100,0,499,3517;
@400000005e22bd1f2de45601 #d,-,18,3339,2352,1471,23,0,228456,14164,3340,2352,1482,3339,2350,1445,94,100,0,499,3526;
@400000005e22bd212df28e8b #d,-,18,3333,2351,1457,24,0,228744,14182,3339,2352,1473,3333,2349,1457,95,100,0,499,3488;
@400000005e22bd212dfaf31b #d,-,18,3328,2351,1467,25,0,229027,14199,3333,2351,1472,3328,2349,1454,95,100,0,499,3490;
@400000005e22bd232e0835c7 #d,-,18,3324,2351,1475,26,0,229325,14218,3328,2352,1486,3324,2349,1462,95,100,0,499,3493;
@400000005e22bd232e115942 #d,-,18,3325,2352,1478,27,0,229636,14237,3325,2352,1481,3324,2349,1473,94,100,0,499,3521;
@400000005e22bd272e204a33 #d,-,18,3326,2351,1468,1,0,234565,14543,3326,2353,1484,3325,2348,1468,94,100,0,500,3517;
@400000005e22bd292e2d03f8 #d,-,18,3325,2353,1474,3,0,236559,14666,3325,2353,1484,3325,2351,1458,94,100,0,500,3521;
@400000005e22bd2b2e394863 #d,-,18,3325,2353,1476,5,0,237355,14716,3325,2353,1483,3325,2350,1473,94,100,0,500,3521;
@400000005e22bd2d2e45eadf #d,-,18,3326,2353,1479,7,0,237681,14736,3326,2353,1481,3325,2350,1455,94,100,0,500,3524;
@400000005e22bd2f2e522f4a #d,-,18,3324,2350,1480,9,0,237852,14746,3325,2353,1487,3324,2350,1450,94,100,0,500,3507;
@400000005e22bd312e5f7d23 #d,-,18,3324,2350,1467,11,0,237910,14750,3324,2352,1482,3324,2350,1464,94,100,0,499,3509;
@400000005e22bd332e6c2f74 #d,-,18,3322,2351,1471,12,0,238011,14756,3323,2352,1485,3322,2350,1461,94,100,0,499,3512;
@400000005e22bd352e78d1f0 #d,-,18,3323,2350,1479,14,0,238105,14762,3323,2351,1483,3323,2349,1474,94,100,0,499,3514;
@400000005e22bd372e85165b #d,-,18,3322,2349,1482,16,0,239425,14844,3322,2351,1485,3322,2349,1457,94,100,0,499,3519;
@400000005e22bd392e91a18e #d,-,18,3322,2350,1474,18,0,238175,14766,3322,2351,1482,3322,2348,1467,94,100,0,499,3514;
@400000005e22bd3b2e9ddacd #d,-,18,3323,2347,1477,20,0,238248,14771,3323,2350,1482,3322,2347,1469,94,100,0,499,3519;
@400000005e22bd3d2eaabbae #d,-,18,3323,2348,1479,22,0,238304,14774,3323,2350,1480,3323,2347,1467,94,100,0,499,3512;
@400000005e22bd3f2eb780a0 #d,-,18,3324,2350,1469,24,0,238340,14777,3324,2351,1481,3324,2348,1469,94,100,0,499,3512;
@400000005e22bd432ecaae8e #d,-,18,3323,2349,1477,25,0,238366,14778,3324,2351,1486,3323,2348,1453,94,100,0,499,3519;
@400000005e22bd432ed51e85 #d,-,18,3323,2349,1457,26,0,238299,14774,3323,2351,1477,3323,2348,1451,94,100,0,499,3507;
@400000005e22bd432edcb80e #d,-,18,3319,2348,1462,27,0,238256,14771,3323,2351,1471,3319,2348,1457,95,100,0,499,3483;
@400000005e22bd452eea9ea3 #d,-,18,3316,2348,1471,28,0,238220,14769,3319,2349,1476,3316,2348,1457,95,100,0,499,3488;
@400000005e22bd452ef3702a #d,-,18,3317,2347,1485,29,0,238992,14817,3317,2350,1485,3316,2347,1469,94,100,0,499,3512;
@400000005e22bd4b2f0c6f48 #d,-,18,3325,2352,1469,1,0,227997,14135,3325,2352,1483,3321,2342,1464,9#d,-,18,3326,2352,1480,2,0,241383,14965,3326,2352,1490,3325,2349,1469,94,100,0,500,3526;
@400000005e22bd4d2f1ed22f #d,-,18,3326,2352,1479,3,0,234253,14523,3326,2352,1#d,-,18,3328,2352,1485,4,0,235262,14586,3328,2352,1487,3326,2350,1463,94,100,0,500,3533;
@400000005e22bd4f2f30df68 #d,-,18,3328,2351,1476,5,0,236068,14636,3328,2352,1491,332#d,-,18,3328,2348,1484,5,0,240132,14888,3328,2352,1490,3328,2348,1462,94,100,0,499,3521;
@400000005e22bd512f414a77 #d,-,18,3329,2350,1483,6,0,236847,#d,-,18,3329,2351,1460,7,0,237094,14699,3329,2352,1485,3329,2349,1460,94,100,0,499,3519;
@400000005e22bd532f51d089 #d,-,18,3329,2353,1478,8,0,237364,14716,33#d,-,18,3329,2352,1474,9,0,239757,14864,3329,2353,1487,3329,2350,1459,94,100,0,499,3521;
@400000005e22bd552f611ae2 #d,-,18,3330,2352,1482,10#d,-,18,3330,2350,1477,11,0,237840,14746,3330,2352,1490,3330,2349,1476,94,100,0,499,3528;
@400000005e22bd572f705cd9 #d,-,18,3330,2350,1480,12,#d,-,18,3330,2350,1485,13,0,237987,14755,3330,2351,1485,3330,2349,1459,94,100,0,499,3531;
@400000005e22bd592f7f3594 #d,-,18,3330,2349,1466,#d,-,18,3329,2350,1484,15,0,238116,14763,3330,2351,1488,3329,2349,1454,94,100,0,499,3517;
@400000005e22bd5b2f8cddc3 #d,-,18,#d,-,18,3329,2351,1464,17,0,238172,14766,3329,2351,1486,3329,2349,1455,94,100,0,499,3524;
@400000005e22bd5d2f9a109a #d,-,18,#d,-,18,3328,2351,1479,18,0,238293,14774,3328,2351,1492,3328,2347,1460,94,100,0,500,3519;
@400000005e22bd5f2fa6461e #d,-,18,3329,2349,1478,20,0,238399,14780,3330,2351,1495,3329,2348,1478,94,100,0,499,3521;
@400000005e22bd612fb3039c #d,-,18,3330,2349,1481,22,0,238453,14784,3330,2351,1490,3330,2348,1460,94,100,0,499,3528;
@400000005e22bd632fbf5b96 #d,-,18,3330,2349,1484,24,0,238537,14789,3330,2351,1495,3330,2348,1460,94,100,0,499,3521;
@400000005e22bd652fcbdaae #d,-,18,3332,2350,1455,26,0,239383,14841,3332,2351,1486,3331,2348,1444,94,100,0,499,3533;
@400000005e22bd672fda519e #d,-,18,3328,2352,1467,27,0,238525,14788,3332,2352,1478,3328,2349,1455,95,100,0,499,3500;
@400000005e22bd672fe2f93c #d,-,18,3326,2350,1471,28,0,238484,14786,3328,2352,1474,3326,2350,1457,95,100,0,499,3500;
Use of uninitialized value $secs in int at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in subtraction (-) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in numeric eq (==) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 330.
Use of uninitialized value $s in printf at /opt/powertools/bin/wattsup1 line 307.
 
@400000005e22bd87301b6253 #d,-,18,3148,2350,1351,22,0,222494,13794,3148,2353,1410,3054,2350,1350,93,100,0,500,3353;
@400000005e22bd873024018f #d,-,18,2996,2351,1405,23,0,221508,13733,3148,2353,1405,2996,2350,1331,92,100,0,500,3227;
@400000005e22bd893031865a #d,-,18,3092,2352,1393,24,0,221586,13738,3092,2353,1406,2996,2351,1387,94,100,0,500,3289;
@400000005e22bd89303a20ee #d,-,18,3087,2352,1317,25,0,221275,13719,3092,2354,1393,3087,2351,1316,94,100,0,500,3282;
@400000005e22bd8f304b9dcc #d,-,18,2986,2350,1422,1,0,212633,13183,3146,2352,1423,2986,2349,1326,92,100,0,500,3220;
@400000005e22bd913057e238 #d,-,18,3132,2352,1337,3,0,216706,13435,3138,2353,1408,3132,2350,1332,94,100,0,499,3325;
@400000005e22bd93306469b1 #d,-,18,3158,2351,1347,5,0,218923,13573,3158,2351,1414,3016,2349,1347,93,100,0,499,3360;
@400000005e22bd95306ff6a4 #d,-,18,3055,2350,1410,6,0,219362,13600,3055,2351,1423,3054,2349,1357,93,100,0,499,3263;
@400000005e22bd97307be1a8 #d,-,18,2988,2351,1416,8,0,219463,13606,3148,2353,1420,2988,2350,1323,92,100,0,499,3220;
@400000005e22bd9930888b97 #d,-,18,3128,2352,1332,10,0,219671,13619,3134,2353,1402,3128,2349,1332,94,100,0,499,3313;
@400000005e22bd9b3094d864 #d,-,18,3158,2351,1350,11,0,220193,13651,3158,2353,1414,3012,2350,1350,93,100,0,499,3363;
@400000005e22bd9d30a0ce94 #d,-,18,3055,2354,1404,13,0,221629,13741,3055,2354,1420,3054,2352,1368,93,100,0,499,3272;
@400000005e22bd9f30ad1b61 #d,-,18,2980,2353,1415,15,0,220195,13652,3144,2355,1421,2980,2351,1325,92,100,0,499,3213;
@400000005e22bda130b96afa #d,-,18,3138,2353,1328,17,0,220285,13657,3144,2354,1406,3138,2352,1326,94,100,0,499,3320;
@400000005e22bda330c64468 #d,-,18,3160,2354,1335,18,0,220558,13674,3160,2354,1413,3020,2352,1335,93,100,0,499,3363;
@400000005e22bda530d1d15b #d,-,18,3039,2354,1412,20,0,220615,13678,3039,2355,1427,3034,2353,1357,92,100,0,499,3272;
@400000005e22bda730de259c #d,-,18,2982,2354,1408,22,0,220531,13672,3150,2355,1421,2982,2353,1325,92,100,0,499,3218;
@400000005e22bda930ecb87d #d,-,18,3138,2353,1402,23,0,220729,13685,3138,2355,1412,2982,2353,1398,94,100,0,499,3327;
@400000005e22bda930f572bb #d,-,18,3068,2354,1312,23,0,220399,13664,3138,2356,1402,3068,2353,1311,92,100,0,499,3301;
@400000005e22bdab3102e7b1 #d,-,18,3066,2355,1440,24,0,221520,13734,3068,2355,1445,3066,2352,1312,94,100,0,499,3242;
@400000005e22bdab310be4fd #d,-,18,3234,2355,1467,25,0,221086,13707,3234,2355,1474,3066,2352,1355,94,100,0,499,3438;
@400000005e22bdad3113eb7d #c,-,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;
Use of uninitialized value $secs in int at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in subtraction (-) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in numeric eq (==) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 330.
Use of uninitialized value $s in printf at /opt/powertools/bin/wattsup1 line 307.
 
Use of uninitialized value $secs in int at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in subtraction (-) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in numeric eq (==) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 330.
Use of uninitialized value $s in printf at /opt/powertools/bin/wattsup1 line 307.
 
@400000005e22bde7317bfbf8 #d,-,18,2583,2349,1189,15,0,186237,11546,2583,2352,1192,2583,2349,1183,90,100,0,499,2839;
@400000005e22bde73184f49d #d,-,18,2582,2349,1186,16,0,185390,11494,2583,2352,1189,2582,2349,1183,91,100,0,499,2834;
@400000005e22bde93194b095 #d,-,18,2577,2352,1123,17,0,185015,11470,2582,2352,1190,2577,2349,1102,91,100,0,499,2822;
@400000005e22bde9319e8415 #d,-,18,2415,2353,1125,17,0,184550,11442,2577,2353,1129,2415,2350,1122,89,100,0,499,2689;
@400000005e22bdeb31ac81f3 #d,-,18,2505,2349,1394,18,0,185211,11483,2505,2353,1394,2415,2349,1121,91,100,0,499,2732;
@400000005e22bdeb31b5a1b5 #d,-,18,3120,2349,1452,19,0,186989,11593,3120,2351,1455,2505,2348,1394,94,100,0,499,3303;
Use of uninitialized value $secs in int at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in subtraction (-) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in numeric eq (==) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 330.
Use of uninitialized value $s in printf at /opt/powertools/bin/wattsup1 line 307.
 
@400000005e22be0b31f97cbc #d,-,18,3293,2353,1457,25,0,235695,14613,3293,2354,1472,3292,2351,1457,94,100,0,499,3493;
@400000005e22be0b3202dae4 #d,-,18,3291,2354,1454,26,0,235651,14610,3293,2354,1460,3291,2352,1441,94,100,0,499,3476;
@400000005e22be0d32119c56 #d,-,18,3288,2352,1455,27,0,235614,14608,3291,2355,1456,3288,2352,1447,94,100,0,499,3467;
@400000005e22be0d321ac833 #d,-,18,3285,2352,1452,28,0,235585,14606,3288,2354,1457,3285,2352,1448,94,100,0,499,3467;
@400000005e22be13322f8104 #d,-,18,3292,2356,1468,2,0,236829,14683,3292,2356,1470,3290,2354,1452,94,100,0,499,3500;
@400000005e22be15323d829b #d,-,18,3293,2353,1467,4,0,241738,14987,3293,2355,1471,3292,2353,1445,94,100,0,499,3490;
@400000005e22be17324b98b0 #d,-,18,3293,2351,1456,6,0,236669,14673,3293,2354,1468,3293,2350,1446,94,100,0,499,3490;
@400000005e22be193259aa1c #d,-,18,3294,2351,1462,7,0,239429,14844,3294,2353,1468,3293,2350,1461,94,100,0,499,3493;
@400000005e22be1b3267bf43 #d,-,18,3294,2352,1463,9,0,236705,14675,3294,2354,1472,3294,2352,1458,94,100,0,499,3486;
@400000005e22be1d3275b967 #d,-,18,3294,2355,1464,11,0,238508,14787,3294,2355,1469,3294,2352,1450,94,100,0,499,3493;
@400000005e22be1f3283557b #d,-,18,3294,2353,1466,13,0,236683,14674,3294,2355,1468,3294,2352,1454,94,100,0,499,3495;
@400000005e22be2132917f1e #d,-,18,3294,2352,1466,15,0,238051,14759,3294,2354,1467,3294,2352,1448,94,100,0,499,3493;
@400000005e22be23329fd664 #d,-,18,3294,2355,1468,17,0,236671,14673,3294,2355,1475,3294,2353,1449,94,100,0,499,3488;
@400000005e22be2532ad7367 #d,-,18,3297,2352,1452,18,0,237859,14747,3297,2355,1473,3296,2352,1452,94,100,0,499,3500;
@400000005e22be2732baf478 #d,-,18,3299,2355,1465,20,0,236800,14681,3299,2355,1474,3298,2352,1456,94,100,0,499,3505;
@400000005e22be2932c957da #d,-,18,3300,2353,1467,22,0,237793,14743,3301,2355,1473,3300,2352,1463,94,100,0,499,3495;
@400000005e22be2b32d7808f #d,-,18,3301,2352,1472,24,0,236860,14685,3301,2354,1473,3300,2351,1455,94,100,0,499,3509;
@400000005e22be2d32e59a5d #d,-,18,3302,2354,1461,26,0,237666,14735,3302,2354,1478,3301,2352,1449,94,100,0,499,3500;
@400000005e22be2f32f4fbff #d,-,18,3299,2353,1455,27,0,236805,14681,3302,2354,1463,3299,2351,1454,94,100,0,499,3479;
@400000005e22be2f32fe0832 #d,-,18,3296,2353,1453,28,0,236741,14677,3299,2354,1457,3296,2352,1447,94,100,0,499,3476;
@400000005e22be353312a9ba #d,-,18,3301,2352,1465,1,0,235565,14605,3301,2354,1476,3300,2350,1457,94,100,0,499,3500;
@400000005e22be373320595d #d,-,18,3304,2350,1473,3,0,236625,14670,3304,2351,1477,3303,2348,1466,94,100,0,499,3505;
@400000005e22be39332e4fc7 #d,-,18,3305,2352,1476,5,0,236899,14687,3305,2352,1477,3304,2350,1459,94,100,0,499,3507;
@400000005e22be3b333c365d #d,-,18,3305,2349,1469,7,0,237058,14697,3305,2352,1476,3305,2349,1453,94,100,0,499,3500;
@400000005e22be3d3349b2c6 #d,-,18,3306,2350,1459,9,0,237127,14701,3306,2350,1475,3305,2348,1455,94,100,0,499,3505;
@400000005e22be3f335795a2 #d,-,18,3306,2350,1467,11,0,237185,14705,3306,2351,1475,3306,2348,1455,94,100,0,499,3495;
@400000005e22be4133659be2 #d,-,18,3306,2349,1465,12,0,237227,14708,3307,2351,1477,3306,2348,1464,94,100,0,499,3495;
@400000005e22be43337320ad #d,-,18,3306,2352,1472,14,0,238679,14798,3306,2352,1473,3306,2349,1451,94,100,0,499,3500;
@400000005e22be453380fb27 #d,-,18,3305,2351,1474,16,0,237252,14709,3305,2352,1479,3305,2350,1448,94,100,0,499,3498;
@400000005e22be47338ef9f3 #d,-,18,3307,2348,1467,18,0,238436,14783,3307,2350,1476,3305,2348,1455,94,100,0,499,3507;
@400000005e22be49339d168d #d,-,18,3307,2349,1470,20,0,237301,14712,3307,2349,1477,3306,2347,1457,94,100,0,499,3498;
@400000005e22be4b33ab47a4 #d,-,18,3307,2349,1461,22,0,238285,14773,3307,2351,1472,3307,2347,1461,94,100,0,499,3495;
@400000005e22be4d33b92e39 #d,-,18,3305,2352,1464,23,0,237296,14712,3307,2352,1476,3305,2350,1453,94,100,0,499,3490;
@400000005e22be4f33c71115 #d,-,18,3305,2351,1474,25,0,237320,14713,3306,2351,1477,3305,2349,1463,94,100,0,499,3495;
@400000005e22be5133d6fab0 #d,-,18,3304,2349,1453,26,0,237235,14708,3305,2351,1474,3304,2348,1441,94,100,0,499,3488;
@400000005e22be5133e007d1 #d,-,18,3300,2350,1458,27,0,237155,14703,3304,2351,1460,3300,2348,1444,94,100,0,499,3474;
@400000005e22be5333ed9c72 #d,-,18,3296,2350,1451,28,0,237085,14699,3300,2352,1460,3296,2349,1451,95,100,0,499,3462;
@400000005e22be5333f6df97 #d,-,18,3295,2350,1471,29,0,237814,14744,3296,2351,1471,3295,2349,1451,94,100,0,499,3476;
Use of uninitialized value $secs in int at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in subtraction (-) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 326.
Use of uninitialized value $secs in numeric eq (==) at /usr/share/perl5/vendor_perl/Time/TAI64.pm line 330.
Use of uninitialized value $s in printf at /opt/powertools/bin/wattsup1 line 307.
 
@400000005e22be73343d6636 #d,-,18,3305,2347,1458,26,0,237282,14711,3305,2349,1475,3305,2345,1456,94,100,0,499,3498;
@400000005e22be733446eb7b #d,-,18,3303,2347,1465,27,0,237214,14707,3305,2347,1466,3303,2345,1452,94,100,0,499,3481;
@400000005e22be7534555eb2 #d,-,18,3299,2348,1444,27,0,237136,14702,3303,2348,1465,3299,2345,1443,95,100,0,499,3472;
@400000005e22be75345e8e49 #d,-,18,3296,2345,1468,28,0,237100,14700,3299,2348,1470,3296,2345,1444,95,100,0,499,3469;
@400000005e22be7b34735e62 #d,-,18,3303,2345,1469,2,0,236246,14647,3303,2347,1477,3302,2345,1469,94,100,0,499,3502;
@400000005e22be7d34815c40 #d,-,18,3305,2347,1474,4,0,236845,14684,3305,2348,1474,3305,2346,1469,94,100,0,499,3502;
@400000005e22be7f348f899d #d,-,18,3307,2346,1471,6,0,237127,14701,3307,2349,1476,3306,2346,1471,94,100,0,499,3505;
@400000005e22be81349d6b8a #d,-,18,3308,2348,1474,8,0,239873,14872,3308,2348,1476,3307,2346,1463,94,100,0,499,3509;
@400000005e22be8334ab238e #d,-,18,2894,2348,1196,9,0,232155,14393,3308,2349,1370,2894,2341,1111,91,100,0,499,3180;
@400000005e22be8534b91197 #d,-,18,2593,2348,1194,11,0,226890,14067,2593,2350,1196,2593,2346,1191,91,100,0,499,2848;
@400000005e22be8734c677a7 #d,-,18,2594,2347,1191,12,0,220005,13640,2594,2349,1195,2593,2346,1190,91,100,0,499,2848;
@400000005e22be8934d43e92 #d,-,18,2594,2349,1195,14,0,216049,13395,2594,2349,1196,2593,2347,1191,90,100,0,499,2851;
@400000005e22be8b34e1c44c #d,-,18,2594,2347,1196,15,0,212944,13202,2594,2349,1199,2594,2346,1193,90,100,0,499,2853;
@400000005e22be8d34ef455e #d,-,18,2595,2349,1196,16,0,210448,13047,2595,2349,1199,2595,2347,1192,90,100,0,499,2853;
@400000005e22be8f34fd4aaf #d,-,18,2596,2347,1193,18,0,208372,12919,2596,2348,1196,2596,2346,1190,90,100,0,499,2853;
@400000005e22be91350b02b3 #d,-,18,2596,2347,1192,19,0,206632,12811,2596,2349,1198,2596,2346,1192,91,100,0,499,2851;
@400000005e22be933519625b #d,-,18,2597,2350,1138,20,0,205625,12748,2597,2350,1197,2596,2347,1116,91,100,0,499,2853;
@400000005e22be933521de33 #d,-,18,2437,2349,1132,21,0,204486,12678,2597,2350,1138,2437,2348,1128,89,100,0,499,2723;
@400000005e22be95352fd0e4 #d,-,18,2437,2350,1135,21,0,204160,12657,2437,2351,1137,2437,2348,1132,89,100,0,499,2711;
@400000005e22be95353932c6 #d,-,18,2437,2350,1159,22,0,202537,12557,2437,2350,1166,2437,2347,1131,89,100,0,499,2711;
@400000005e22be9b354f4f5a #d,-,18,2599,2349,1195,1,0,180016,11161,2599,2349,1197,2599,2347,1190,91,100,0,499,2848;
@400000005e22be9b3558b8af #d,-,18,2599,2347,1190,2,0,181906,11278,2599,2349,1197,2599,2346,1190,91,100,0,499,2853;
@400000005e22be9d35670d29 #d,-,18,2599,2347,1195,2,0,187340,11615,2599,2349,1199,2599,2346,1189,91,100,0,499,2851;
@400000005e22be9d357011e9 #d,-,18,2598,2349,1193,3,0,187159,11603,2599,2349,1199,2598,2346,1189,91,100,0,499,2851;
@400000005e22be9f357e173a #d,-,18,2598,2349,1193,4,0,184044,11410,2598,2350,1199,2598,2347,1187,91,100,0,499,2848;
@400000005e22be9f35874a8b #d,-,18,2598,2350,1191,5,0,184347,11429,2598,2350,1196,2598,2347,1190,91,100,0,499,2851;
@400000005e22bea13595ba08 #d,-,18,2597,2348,1186,5,0,184472,11437,2598,2350,1193,2597,2347,1184,91,100,0,499,2846;
@400000005e22bea1359ec281 #d,-,18,2594,2348,1186,6,0,184525,11440,2597,2350,1190,2594,2347,1182,91,100,0,499,2834;
@400000005e22bea335ad35b8 #d,-,18,2592,2349,1186,7,0,184581,11444,2594,2350,1190,2592,2347,1185,91,100,0,499,2834;
@400000005e22bea335b636be #d,-,18,2591,2350,1190,7,0,184652,11448,2592,2350,1192,2591,2348,1185,91,100,0,499,2839;
@400000005e22bea535c44471 #d,-,18,2589,2350,1183,8,0,184677,11450,2591,2350,1191,2589,2348,1181,91,100,0,499,2836;
@400000005e22bea535ccacba #d,-,18,2589,2351,1189,9,0,186141,11540,2589,2351,1191,2589,2348,1183,91,100,0,499,2839;
@400000005e22bea735daddd1 #d,-,18,2588,2350,1189,10,0,186098,11538,2589,2351,1192,2588,2348,1182,91,100,0,499,2839;
@400000005e22bea735e3e1a2 #d,-,18,2587,2351,1187,10,0,184817,11458,2588,2351,1191,2587,2349,1181,91,100,0,499,2834;
@400000005e22bea935f23263 #d,-,18,2587,2351,1189,11,0,184843,11460,2587,2351,1189,2587,2349,1182,91,100,0,499,2836;
@400000005e22bea935fb5225 #d,-,18,2586,2351,1186,12,0,184892,11463,2587,2351,1193,2586,2349,1184,91,100,0,499,2834;
@400000005e22beab360aa3f2 #d,-,18,2587,2348,1189,12,0,184942,11466,2587,2351,1194,2586,2348,1185,90,100,0,499,2846;
@400000005e22beab361463e3 #d,-,18,2586,2349,1188,13,0,184958,11467,2587,2351,1191,2586,2348,1182,91,100,0,499,2839;
@400000005e22bead36223330 #d,-,18,2711,2348,1454,14,0,186501,11563,2711,2350,1454,2586,2348,1188,93,100,0,499,2915;
@400000005e22bead362b6a3b #d,-,18,3216,2349,1441,15,0,188804,11705,3216,2350,1478,2711,2347,1441,94,100,0,499,3403;
@400000005e22beaf363941e9 #d,-,18,3278,2348,1460,16,0,190919,11837,3278,2349,1473,3216,2348,1440,94,100,0,499,3472;
@400000005e22beaf36423a8d #d,-,18,3278,2349,1462,17,0,193678,12008,3278,2350,1465,3278,2347,1456,94,100,0,499,3481;
@400000005e22beb1364f6149 #d,-,18,3279,2349,1455,18,0,194604,12065,3279,2350,1467,3278,2348,1450,94,100,0,499,3481;
@400000005e22beb136581413 #d,-,18,3280,2348,1456,18,0,196211,12165,3280,2349,1472,3279,2347,1439,94,100,0,499,3481;
